id,source_type,source,field_or_context,arabic_text,english_translation,treatment,translation_note
SMART-I18N-0513,frontend_public_static,frontend/src/components/hero/Hero.tsx:82,jsx,شاهد أعمالنا,View Our Work,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0514,frontend_public_static,frontend/src/components/hero/HeroDashboard.tsx:14,double,تحليل المتطلبات,Requirements Analysis,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0515,frontend_public_static,frontend/src/components/hero/HeroDashboard.tsx:15,double,تصميم/UX,Design / UX,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0516,frontend_public_static,frontend/src/components/hero/HeroDashboard.tsx:16,double,التطوير,Development,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0517,frontend_public_static,frontend/src/components/hero/HeroDashboard.tsx:17,double,الاختبار,Testing,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0518,frontend_public_static,frontend/src/components/hero/HeroDashboard.tsx:18,double,جاهز للإطلاق,Ready to Launch,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0519,frontend_public_static,frontend/src/components/hero/HeroDashboard.tsx:22,double,الأداء,Performance,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0520,frontend_public_static,frontend/src/components/hero/HeroDashboard.tsx:22,double,سرعة واستجابة,Speed and Responsiveness,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0521,frontend_public_static,frontend/src/components/hero/HeroDashboard.tsx:23,double,الاستقرار,Stability,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0522,frontend_public_static,frontend/src/components/hero/HeroDashboard.tsx:23,double,جاهزية النظام,System Readiness,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0523,frontend_public_static,frontend/src/components/hero/HeroDashboard.tsx:24,double,الأمان,Security,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0524,frontend_public_static,frontend/src/components/hero/HeroDashboard.tsx:24,double,حماية البيانات,Data Protection,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0525,frontend_public_static,frontend/src/components/hero/HeroDashboard.tsx:166,jsx,المهام المكتملة,Completed Tasks,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0526,frontend_public_static,frontend/src/components/hero/HeroDashboard.tsx:195,jsx,اختبار نهائي,Final Testing,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0527,frontend_public_static,frontend/src/components/hero/HeroDashboard.tsx:262,jsx,كود نظيف ومنظم,Clean and Organized Code,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0528,frontend_public_static,frontend/src/components/hero/HeroValueBadges.tsx:6,double,تصميم UX/UI,UX/UI Design,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0529,frontend_public_static,frontend/src/components/hero/HeroValueBadges.tsx:7,double,تجربة رقمية مميزة,Outstanding Digital Experience,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0530,frontend_public_static,frontend/src/components/hero/HeroValueBadges.tsx:11,double,تطوير Web & Mobile,Web & Mobile Development,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0531,frontend_public_static,frontend/src/components/hero/HeroValueBadges.tsx:12,double,تطبيقات سريعة ومتجاوبة,Fast and Responsive Applications,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0532,frontend_public_static,frontend/src/components/hero/HeroValueBadges.tsx:16,double,بنية قابلة للتوسع,Scalable Architecture,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0533,frontend_public_static,frontend/src/components/hero/HeroValueBadges.tsx:17,double,جاهزة للنمو والتوسع,Ready for Growth and Expansion,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0534,frontend_admin_static,frontend/src/admin/pages/Dashboard.tsx:66,jsx,عرض الكل,View All,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0535,frontend_admin_static,frontend/src/admin/pages/Dashboard.tsx:174,jsx,فشل تحميل لوحة التحكم,Failed to Load Dashboard,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0536,frontend_admin_static,frontend/src/admin/pages/Dashboard.tsx:175,single,حدث خطأ أثناء تحميل البيانات,An error occurred while loading data,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0537,frontend_admin_static,frontend/src/admin/pages/Dashboard.tsx:175,jsx,{(error as Error)?.message || 'حدث خطأ أثناء تحميل البيانات'},{(error as Error)?.message || 'An error occurred while loading data'},i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0538,frontend_admin_static,frontend/src/admin/pages/Dashboard.tsx:190 | frontend/src/admin/components/shared/DataTable.tsx:41,jsx | double,لا توجد بيانات,No Data Available,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0539,frontend_admin_static,frontend/src/admin/pages/Dashboard.tsx:191,jsx,لم يتم العثور على بيانات لوحة التحكم,No dashboard data was found,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0540,frontend_admin_static,frontend/src/admin/pages/Dashboard.tsx:199,single,خدمة غير نشطة,Inactive Service,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0541,frontend_admin_static,frontend/src/admin/pages/Dashboard.tsx:200,single,مشروع غير منشور,Unpublished Project,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0542,frontend_admin_static,frontend/src/admin/pages/Dashboard.tsx:201,single,مقالة مسودة,Draft Article,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0543,frontend_admin_static,frontend/src/admin/pages/Dashboard.tsx:202,single,مشروع بدون صورة غلاف,Project Without a Cover Image,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0544,frontend_admin_static,frontend/src/admin/pages/Dashboard.tsx:209 | frontend/src/admin/pages/Login.tsx:56 | frontend/src/admin/components/layout/Breadcrumb.tsx:5 | frontend/src/admin/components/layout/Sidebar.tsx:32 | frontend/src/admin/components/layout/Sidebar.tsx:82,jsx | double,لوحة التحكم,Dashboard,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0545,frontend_admin_static,frontend/src/admin/pages/Dashboard.tsx:210,jsx,مرحباً بك في لوحة تحكم Smart Agency,Welcome to the Smart Agency dashboard,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0546,frontend_admin_static,frontend/src/admin/pages/Dashboard.tsx:220 | frontend/src/admin/pages/projects/ProjectsList.tsx:219 | frontend/src/admin/components/layout/Breadcrumb.tsx:6 | frontend/src/admin/components/layout/Sidebar.tsx:33,double,المشاريع,Projects,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
