id,source_type,source,field_or_context,arabic_text,english_translation,treatment,translation_note
SMART-I18N-0803,frontend_admin_static,frontend/src/admin/pages/testimonials/TestimonialsList.tsx:121,double,فشل تحميل آراء العملاء,Failed to load client testimonials,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0804,frontend_admin_static,frontend/src/admin/pages/testimonials/TestimonialsList.tsx:125 | frontend/src/admin/components/layout/Breadcrumb.tsx:10 | frontend/src/admin/components/layout/Sidebar.tsx:40,double,آراء العملاء,Client Testimonials,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0805,frontend_admin_static,frontend/src/admin/pages/testimonials/TestimonialsList.tsx:125,double,إدارة شهادات وآراء العملاء,Manage client testimonials and reviews,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0806,frontend_admin_static,frontend/src/admin/pages/testimonials/TestimonialsList.tsx:125,double,إضافة رأي,Add Testimonial,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0807,frontend_admin_static,frontend/src/admin/pages/testimonials/TestimonialsList.tsx:126,double,لا توجد آراء,No testimonials found,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0808,frontend_admin_static,frontend/src/admin/pages/testimonials/TestimonialsList.tsx:127,double,حذف الرأي,Delete Testimonial,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0809,frontend_admin_static,frontend/src/admin/pages/testimonials/TestimonialsList.tsx:127,double,هل أنت متأكد من حذف هذا الرأي؟,Are you sure you want to delete this testimonial?,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0810,frontend_admin_static,frontend/src/admin/pages/team/TeamForm.tsx:28,double,المنصب مطلوب,Position is required,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0811,frontend_admin_static,frontend/src/admin/pages/team/TeamForm.tsx:54 | frontend/src/admin/pages/team/TeamList.tsx:15,double | single,الإدارة,Management,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0812,frontend_admin_static,frontend/src/admin/pages/team/TeamForm.tsx:55 | frontend/src/admin/pages/team/TeamList.tsx:16 | frontend/src/admin/pages/technologies/TechnologyForm.tsx:36,double | single,باك إند,Backend,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0813,frontend_admin_static,frontend/src/admin/pages/team/TeamForm.tsx:56 | frontend/src/admin/pages/team/TeamList.tsx:17 | frontend/src/admin/pages/technologies/TechnologyForm.tsx:37,double | single,فرونت إند,Frontend,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0814,frontend_admin_static,frontend/src/admin/pages/team/TeamForm.tsx:57 | frontend/src/admin/pages/team/TeamList.tsx:18 | frontend/src/admin/pages/technologies/TechnologyForm.tsx:38,double | single,موبايل,Mobile,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0815,frontend_admin_static,frontend/src/admin/pages/team/TeamForm.tsx:59 | frontend/src/admin/pages/team/TeamList.tsx:20,double | single,التصميم,Design,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0816,frontend_admin_static,frontend/src/admin/pages/team/TeamForm.tsx:60 | frontend/src/admin/pages/team/TeamList.tsx:21,double | single,ضمان الجودة,Quality Assurance,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0817,frontend_admin_static,frontend/src/admin/pages/team/TeamForm.tsx:61 | frontend/src/admin/pages/team/TeamList.tsx:22,double | single,التسويق,Marketing,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0818,frontend_admin_static,frontend/src/admin/pages/team/TeamForm.tsx:62 | frontend/src/admin/pages/team/TeamList.tsx:23,double | single,الدعم,Support,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0819,frontend_admin_static,frontend/src/admin/pages/team/TeamForm.tsx:139,double,تم تحديث العضو بنجاح,Team member updated successfully,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0820,frontend_admin_static,frontend/src/admin/pages/team/TeamForm.tsx:139,double,تم إضافة العضو بنجاح,Team member added successfully,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0821,frontend_admin_static,frontend/src/admin/pages/team/TeamForm.tsx:143,double,فشل تحديث العضو,Failed to update team member,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0822,frontend_admin_static,frontend/src/admin/pages/team/TeamForm.tsx:143,double,فشل إضافة العضو,Failed to add team member,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0823,frontend_admin_static,frontend/src/admin/pages/team/TeamForm.tsx:153,double,يرجى التأكد من ملء جميع الحقول المطلوبة بشكل صحيح,Please make sure all required fields are filled in correctly,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0824,frontend_admin_static,frontend/src/admin/pages/team/TeamForm.tsx:167,double,تعديل العضو,Edit Team Member,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0825,frontend_admin_static,frontend/src/admin/pages/team/TeamForm.tsx:167,double,إضافة عضو جديد,Add New Team Member,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0826,frontend_admin_static,frontend/src/admin/pages/team/TeamForm.tsx:177,jsx,المعلومات الأساسية,Basic Information,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0827,frontend_admin_static,frontend/src/admin/pages/team/TeamForm.tsx:182,jsx,الاسم الكامل *,Full Name *,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0828,frontend_admin_static,frontend/src/admin/pages/team/TeamForm.tsx:186,double,اسم العضو,Member Name,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0829,frontend_admin_static,frontend/src/admin/pages/team/TeamForm.tsx:196,jsx,المنصب *,Position *,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0830,frontend_admin_static,frontend/src/admin/pages/team/TeamForm.tsx:200,double,مثال: Senior Developer,Example: Senior Developer,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0831,frontend_admin_static,frontend/src/admin/pages/team/TeamForm.tsx:212 | frontend/src/admin/pages/team/TeamList.tsx:80,jsx | single,القسم,Department,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0832,frontend_admin_static,frontend/src/admin/pages/team/TeamForm.tsx:222,double,اختر القسم,Select Department,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0833,frontend_admin_static,frontend/src/admin/pages/team/TeamForm.tsx:263,jsx,السيرة الذاتية,Bio,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0834,frontend_admin_static,frontend/src/admin/pages/team/TeamForm.tsx:267,double,نبذة مختصرة عن العضو,Short bio about the member,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0835,frontend_admin_static,frontend/src/admin/pages/team/TeamForm.tsx:278,double,مثال: مدمن قهوة ☕ أو يشجع ريال مدريد,Example: Coffee addict ☕ or supports Real Madrid,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0836,frontend_admin_static,frontend/src/admin/pages/team/TeamForm.tsx:286,jsx,التخصصات,Specializations,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0837,frontend_admin_static,frontend/src/admin/pages/team/TeamForm.tsx:289,double,أدخل التخصص واضغط Enter,Enter a specialization and press Enter,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0838,frontend_admin_static,frontend/src/admin/pages/team/TeamForm.tsx:334,jsx,روابط التواصل,Social Links,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0839,frontend_admin_static,frontend/src/admin/pages/team/TeamForm.tsx:365,jsx,الموقع الشخصي,Personal Website,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0840,frontend_admin_static,frontend/src/admin/pages/team/TeamForm.tsx:381,jsx,الصورة,Photo,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0841,frontend_admin_static,frontend/src/admin/pages/team/TeamForm.tsx:459,jsx,عدد المشاريع المكتملة,Number of Completed Projects,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0842,frontend_admin_static,frontend/src/admin/pages/team/TeamForm.tsx:469,jsx,تاريخ الانضمام,Join Date,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0843,frontend_admin_static,frontend/src/admin/pages/team/TeamForm.tsx:502,double,تحديث العضو,Update Team Member,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0844,frontend_admin_static,frontend/src/admin/pages/team/TeamForm.tsx:504,double,إضافة العضو,Add Team Member,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0845,frontend_admin_static,frontend/src/admin/pages/team/TeamList.tsx:46,single,تم حذف العضو بنجاح,Team member deleted successfully,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0846,frontend_admin_static,frontend/src/admin/pages/team/TeamList.tsx:50,single,فشل حذف العضو,Failed to delete team member,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0847,frontend_admin_static,frontend/src/admin/pages/team/TeamList.tsx:57,single,العضو,Member,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0848,frontend_admin_static,frontend/src/admin/pages/team/TeamList.tsx:106 | frontend/src/admin/pages/leads/LeadsList.tsx:297,single | double,التواصل,Contact,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
